zMeas	zAbsorb	Ln	Lg	Lv	Ll	Mg	Mz
85	57	104.991	50.4373	47.6819	196.314	928.556	2242.91
86	57	96.454	46.2726	43.7511	184.03	890.575	2061.715
87	57	88.5781	42.478	40.1724	172.745	831.288	1920.27
88	57	81.4254	39.0283	37.0901	162.353	764.528	1848.565
89	57	74.8869	35.8798	33.9825	152.672	715.801	1662.015
90	57	68.9065	33.021	31.3397	143.637	663.058	1605.295
91	57	63.5029	30.3881	28.8761	135.26	615.795	1500.81
92	57	58.4831	28.0138	26.6071	127.421	571.288	1402.12
93	57	54.0182	25.9091	24.6004	120.235	532.354	1312.525
94	57	49.9836	23.8518	22.8014	113.433	495.08	1230.65
95	57	46.216	22.017	21.1826	107.026	461.35	1155.835
96	57	0	0	0	0	0	0
97	57	0	0	0	0	0	0
98	57	0	0	0	0	0	0
99	57	0	0	0	0	0	0
100	57	0	0	0	0	0	0
1	58	0	0	0	0	0	0
2	58	0	0	0	0	0	0
3	58	0	0	0	0	0	0
4	58	0	0	0	0	0	0
5	58	0	0	0	0	0	0
6	58	0	0	0	0	0	0
7	58	0	0	0	0	0	0
8	58	0	0	0	0	0	0
9	58	0	0	0	0	0	0
10	58	0	0	0	0	0	0
11	58	0	0	0	0	0	0
12	58	0	0	0	0	0	0
13	58	0	0	0	0	0	0
14	58	0	0	0	0	0	0
15	58	0	0	0	0	0	0
16	58	0	0	0	0	0	0
17	58	0	0	0	0	0	0
18	58	6753.95	0	0	6790.33	0	0
19	58	0	0	0	0	0	0
20	58	6924.58	0	0	6949.23	0	0
21	58	6587.58	0	0	6624.96	0	0
22	58	6145.02	0	0	6208.61	0	0
23	58	5576.03	0	0	5664.5	0	0
24	58	4936.6	0	0	5038.83	0	0
25	58	4297.4	0	0	4415.53	0	0
26	58	3711.66	0	0	3828.49	0	0
27	58	3181.91	0	0	3296.15	0	0
28	58	2732.4	0	0	2838.42	0	0
29	58	2346.27	0	0	2446.16	0	0
30	58	12721.5	0	0	2502.44	0	0
31	58	10216.3	0	0	11002.3	0	0
32	58	8279.41	0	0	8929.43	0	0
33	58	6811.8	0	0	7358.97	0	0
34	58	6608.26	0	0	7180.73	0	0
35	58	5950.66	0	0	6448.93	0	0
36	58	5237.19	0	0	5502.46	0	0
37	58	4580.86	0	0	4998.6	0	0
38	58	3930.52	0	0	4323.72	0	0
39	58	3372.14	0	0	3734.22	0	0
40	58	2909.47	1791.67	0	3241.29	0	0
41	58	2514.33	1529.12	0	2817.84	6568.41	6650.63
42	58	2179.32	1313.8	0	2457.82	6255.6	5986.69
43	58	1901.33	1138.56	0	2157.91	5972.55	6866.785
44	58	1653.76	980.528	0	1886.78	5521.49	6948.86
45	58	1447.22	846.967	0	1662.39	5115.82	6708.1
46	58	1270.54	732.902	0	1468.81	4741.88	6529.95
47	58	1119.45	632.99	0	1301.58	4291.17	6896.29
48	58	987.205	548.614	0	1157.03	3902.83	6689.37
49	58	869.053	476.77	0	1031.89	3536.66	6449
50	58	763.646	415.888	0	917.777	3199.75	6153.28
51	58	673.281	364.124	0	816.527	2894.57	5799.55
52	58	594.508	320.078	0	726.973	2621.77	5424.16
53	58	525.121	282.297	0	649.611	2376.85	5014.295
54	58	465.084	249.617	0	581.003	2155.15	4679.435
55	58	413.256	221.508	0	519.747	12199.6	4317.815
56	58	368.087	196.41	0	466.596	10554.2	3946.25
57	58	327.946	538.213	0	418.728	9203.89	3593.19
58	58	293.518	469.355	464.089	377.537	8134.61	3302.84
59	58	264.145	574.025	547.689	342.558	7207.49	3031.05
60	58	236.612	591.8	566.916	309.438	6466.38	2765.325
61	58	212.461	531.986	510.185	280.76	6718.67	2537.61
62	58	191.169	479.834	459.806	255.582	6480.09	2320.255
63	58	0	432.712	414.044	233.038	5871.85	2144.425
64	58	0	390.61	374.268	212.903	5356.5	12189.4
65	58	584.869	352.798	337.812	194.997	5127.63	10905.6
66	58	526.043	319.099	304.766	414.519	4719.52	9757.905
67	58	552.277	288.655	275.554	496.833	4335.37	8719.365
68	58	501.372	261.885	248.919	448.63	3958.65	7898.675
69	58	459.208	236.485	225.076	570.565	3641.45	7193.245
70	58	418.818	214.79	203.864	529.892	3358.77	6445.13
71	58	382.08	194.71	184.86	559.756	3091.54	6818.455
72	58	349.022	176.795	167.824	519.216	2846.62	6607.53
73	58	318.933	160.809	152.554	481.459	2610.93	6052.645
74	58	291.46	146.306	138.827	447.315	2401.14	5544.295
75	58	266.652	133.227	126.287	415.519	2212.49	5183.42
