zMeas	zAbsorb	ka	kb	la	lb	ma	mb
13	86	3235	2936	0	0	0	0
14	86	2317	2061	0	0	0	0
15	86	1677	1463	0	0	0	0
16	86	1229	1056	0	0	0	0
17	86	912	771	0	0	0	0
18	86	1955	1942	0	0	0	0
19	86	1757	1794	0	0	0	0
20	86	1665	1334	13804	13879	0	0
21	86	1268	1104	14107	14085	0	0
22	86	1182	943	13553	13473	0	0
23	86	933	738	12642	12520	0	0
24	86	743	583	11635	11489	0	0
25	86	596	465	10628	10465	0	0
26	86	481	373	9671	9501	0	0
27	86	392	302	8782	8610	0	0
28	86	321	247	7963	7792	0	0
29	86	265	203	7228	7058	0	0
30	86	220	168	6565	6397	77134.09	0
31	86	183	139	5847	5594	0	0
32	86	154	117	5049	4807	0	0
33	86	130	98	4360	4131	0	0
34	86	110	83	3771	3559	0	0
35	86	94	70	3263	3063	0	0
36	86	80	60	2815	2632	0	0
37	86	69	127	2455	2282	0	0
38	86	59	110	2135	1978	0	0
39	86	127	96	1860	1711	0	0
40	86	111	110	1625	1486	0	0
41	86	98	113	1422	1294	0	0
42	86	113	99	1247	1129	0	0
43	86	117	87	1097	986	7206	0
44	86	103	77	966	864	10577	0
45	86	91	68	854	759	12608	0
46	86	81	60	756	1901	13661	0
47	86	72	53	1911	2004	14110	0
48	86	65	48	2036	1752	14060	0
49	86	58	42	1795	1533	13663	0
50	86	52	38	1586	1699	13065	0
51	86	46	34	1774	1495	12376	0
52	86	42	31	1576	1319	11642	0
53	86	38	27	1403	1279	10871	0
54	86	34	25	1252	1132	10122	0
55	86	31	22	1227	1113	9413	0
56	86	28	20	1100	996	8730	0
57	86	25	18	1094	892	8185	7981
58	86	23	16	989	799	7656	7498
59	86	21	15	895	717	7249	7076
60	86	19	14	811	644	6831	6654
61	86	17	12	736	579	6460	6283
62	86	16	11	670	522	6111	5798
63	86	14	10	610	471	5502	5251
64	86	13	9	556	426	5132	4883
65	86	12	8	508	385	4652	4467
66	86	11	8	464	348	4287	4085
67	86	10	7	425	315	3948	3750
68	86	9	6	389	286	3627	3440
69	86	8	6	357	260	3349	3163
70	86	8	5	328	237	3084	2897
71	86	7	5	302	216	2844	2662
72	86	6	5	278	196	2616	2444
73	86	6	4	256	179	2407	2245
74	86	5	4	237	164	2218	2063
75	86	5	3	219	149	2044	1896
76	86	5	3	202	136	1887	1745
77	86	4	3	187	125	1742	1605
78	86	4	3	174	114	1610	1481
79	86	4	2	161	105	1488	1365
80	86	3	2	150	96	1377	1260
81	86	3	2	139	88	1276	1165
82	86	3	2	130	81	1184	1077
83	86	3	2	121	74	1098	996
84	86	2	2	112	68	1019	921
85	86	2	1	105	63	948	855
86	86	2	1	98	58	883	794
87	86	2	1	91	131	822	735
88	86	2	0	86	121	765	1950
89	86	1	0	80	112	2037	2180
90	86	1	0	75	104	1892	2016
91	86	1	0	70	96	2127	1865
92	86	0	0	66	89	1974	1725
93	86	0	0	62	109	1817	1572
94	86	0	0	58	118	1712	1483
95	86	0	0	0	0	1589	1738
96	86	0	0	0	0	1491	1623
97	86	0	0	0	0	0	0
98	86	0	0	0	0	0	0
99	86	0	0	0	0	0	0
100	86	0	0	0	0	0	0
1	87	0	0	0	0	0	0
2	87	0	0	0	0	0	0
3	87	38436.14	0	0	0	0	0
4	87	56100	0	0	0	0	0
5	87	11900	0	0	0	0	0
6	87	5040	0	0	0	0	0
7	87	11100	0	0	0	0	0
8	87	11900	0	0	0	0	0
9	87	10600	0	0	0	0	0
10	87	8145	7960	0	0	0	0
11	87	6472	6256	0	0	0	0
12	87	4797	4455	0	0	0	0
13	87	3413	3099	0	0	0	0
14	87	2447	2177	0	0	0	0
15	87	1772	1546	0	0	0	0
16	87	1298	1115	0	0	0	0
17	87	963	813	0	0	0	0
18	87	723	2048	0	0	0	0
19	87	1854	1500	0	0	0	0
20	87	1761	1411	13109	13230	0	0
21	87	1341	1165	13857	13858	0	0
22	87	1131	989	13526	13462	0	0
23	87	979	774	12731	12618	0	0
24	87	779	612	11778	11636	0	0
25	87	625	487	10793	10631	0	0
26	87	505	392	9841	9670	0	0
27	87	411	317	8945	8772	0	0
28	87	337	259	8115	7941	0	0
29	87	278	213	7368	7194	0	0
30	87	230	176	6691	6518	77377.47	0
31	87	192	146	6079	5907	0	0
32	87	161	122	5315	5062	0	0
33	87	136	103	4593	4353	0	0
34	87	116	87	3976	3753	0	0
35	87	98	74	3443	3232	0	0
36	87	84	63	2971	2779	0	0
37	87	72	54	2592	2411	0	0
38	87	62	115	2255	2090	0	0
39	87	54	100	1966	1808	0	0
40	87	116	87	1717	1571	0	0
41	87	102	100	1502	1367	0	0
42	87	90	103	1318	1193	0	0
43	87	104	90	1158	1041	0	0
44	87	107	80	1021	912	8741	0
45	87	95	71	901	800	11403	0
46	87	84	62	798	704	12888	0
47	87	75	56	708	2112	13666	0
48	87	67	49	1850	1849	13854	0
49	87	60	44	1894	1619	13612	0
50	87	54	39	1675	1796	13113	0
51	87	48	35	1484	1581	12483	0
52	87	43	32	1666	1396	11784	0
53	87	39	29	1484	1234	11033	0
54	87	35	26	1325	1194	10291	0
55	87	32	23	1185	1062	9582	0
56	87	29	21	1161	1044	8893	0
57	87	26	19	1043	936	8340	8134
58	87	24	17	1037	839	7804	7643
59	87	22	16	939	752	7389	7212
60	87	20	14	851	676	6963	6781
61	87	18	13	772	608	6583	6403
62	87	16	12	703	548	6227	6046
63	87	15	11	639	494	5844	5527
64	87	14	10	583	446	5402	5142
65	87	12	9	533	404	4899	4706
66	87	11	8	486	365	4517	4306
67	87	10	7	445	331	4161	3954
68	87	9	7	408	300	3824	3628
69	87	9	6	374	273	3532	3337
70	87	8	6	344	248	3254	3057
71	87	7	5	317	226	3002	2811
72	87	7	5	292	206	2762	2581
73	87	6	4	269	187	2542	2371
74	87	6	4	248	172	2342	2179
75	87	5	4	229	156	2160	2004
76	87	5	3	212	143	1994	1844
77	87	4	3	197	131	1841	1696
78	87	4	3	182	120	1701	1565
79	87	4	3	169	110	1573	1443
80	87	3	2	157	101	1455	1332
81	87	3	2	146	92	1348	1230
82	87	3	2	136	85	1250	1138
83	87	3	2	127	78	1160	1052
84	87	2	2	118	72	1077	973
85	87	2	2	110	66	1001	903
86	87	2	1	103	61	932	838
87	87	2	1	96	56	867	776
88	87	2	1	90	126	808	721
89	87	2	0	84	117	752	1976
90	87	1	0	79	108	701	2124
91	87	1	0	74	100	1930	1967
92	87	1	0	69	93	2081	1821
93	87	1	0	65	86	1917	1660
94	87	0	0	61	105	1807	1567
95	87	0	0	0	0	1677	1454
96	87	0	0	0	0	1647	1716
97	87	0	0	0	0	0	0
98	87	0	0	0	0	0	0
99	87	0	0	0	0	0	0
100	87	0	0	0	0	0	0
1	88	0	0	0	0	0	0
2	88	0	0	0	0	0	0
3	88	32286.66	0	0	0	0	0
4	88	59400	0	0	0	0	0
5	88	13000	0	0	0	0	0
6	88	4540	0	0	0	0	0
7	88	9200	0	0	0	0	0
8	88	11900	0	0	0	0	0
9	88	10600	0	0	0	0	0
10	88	8217	8032	0	0	0	0
11	88	6531	6313	0	0	0	0
12	88	4992	4638	0	0	0	0
13	88	3557	3231	0	0	0	0
14	88	2553	2272	0	0	0	0
15	88	1850	1614	0	0	0	0
16	88	1355	1164	0	0	0	0
17	88	1005	848	0	0	0	0
18	88	754	1919	0	0	0	0
19	88	1938	1570	0	0	0	0
20	88	1457	1479	12098	12271	0	0
21	88	1406	1118	13363	13392	0	0
22	88	1181	1030	13303	13257	0	0
23	88	1019	806	12657	12556	0	0
24	88	811	637	11783	11649	0	0
25	88	650	507	10839	10682	0	0
26	88	525	408	9906	9738	0	0
27	88	427	330	9018	8845	0	0
28	88	350	269	8187	8013	0	0
29	88	289	221	7436	7260	0	0
30	88	240	183	6753	6578	67951.78	0
31	88	200	152	6133	5959	0	0
32	88	168	127	5577	5266	0	0
33	88	142	107	4781	4532	0	0
34	88	120	91	4141	3910	0	0
35	88	102	77	3588	3369	0	0
36	88	88	66	3098	2899	0	0
37	88	75	56	2704	2515	0	0
38	88	65	118	2353	2181	0	0
39	88	56	103	2052	1887	0	0
40	88	119	90	1792	1640	0	0
41	88	105	103	1568	1427	0	0
42	88	92	106	1375	1245	0	0
43	88	82	93	1209	1087	0	0
44	88	110	82	1065	952	6438	0
45	88	98	73	940	835	9811	0
46	88	87	64	832	734	11787	0
47	88	77	57	738	1975	12943	0
48	88	69	51	2004	1932	13412	0
49	88	62	46	1979	1693	13358	0
50	88	55	41	1751	1487	12984	0
51	88	50	37	1552	1656	12436	0
52	88	45	33	1379	1463	11789	0
53	88	40	29	1555	1293	11072	0
54	88	36	27	1388	1146	10349	0
55	88	33	24	1242	1110	9650	0
56	88	30	22	1114	1087	8966	0
57	88	27	20	1089	975	8413	8206
58	88	24	18	1080	873	7875	7712
59	88	22	16	977	783	7457	7279
60	88	20	15	886	703	7027	6844
61	88	18	13	804	633	6643	6461
62	88	17	12	731	570	6283	6100
63	88	15	11	665	514	5895	5720
64	88	14	10	607	465	5635	5348
65	88	13	9	554	420	5097	4897
66	88	12	8	506	380	4702	4483
67	88	11	8	463	344	4333	4118
68	88	10	7	425	313	3984	3780
69	88	9	6	390	284	3681	3478
70	88	8	6	358	258	3392	3188
71	88	8	5	329	235	3130	2931
72	88	7	5	303	214	2881	2692
73	88	6	5	280	195	2652	2474
74	88	6	4	258	179	2444	2274
75	88	5	4	239	163	2254	2091
76	88	5	4	221	149	2081	1925
77	88	5	3	205	136	1922	1770
78	88	4	3	190	125	1776	1634
79	88	4	3	176	114	1642	1506
80	88	4	2	164	105	1519	1390
81	88	3	2	152	96	1407	1284
82	88	3	2	142	88	1305	1187
83	88	3	2	132	81	1211	1098
84	88	3	2	123	75	1124	1015
85	88	2	2	115	69	1044	942
86	88	2	1	107	63	972	874
87	88	2	1	100	58	904	809
88	88	2	1	94	54	842	752
89	88	2	1	88	121	784	698
90	88	2	0	82	112	731	1986
91	88	1	0	77	104	682	1846
92	88	1	0	72	96	1948	1903
93	88	1	0	68	89	2002	1737
94	88	1	0	64	82	1885	1638
95	88	0	0	0	0	1752	1521
96	88	0	0	0	0	1647	1420
97	88	0	0	0	0	0	0
98	88	0	0	0	0	0	0
99	88	0	0	0	0	0	0
100	88	0	0	0	0	0	0
1	89	0	0	0	0	0	0
2	89	0	0	0	0	0	0
3	89	21807.78	0	0	0	0	0
4	89	59100	0	0	0	0	0
5	89	15200	0	0	0	0	0
6	89	4540	0	0	0	0	0
7	89	7990	0	0	0	0	0
8	89	11700	0	0	0	0	0
9	89	10300	0	0	0	0	0
10	89	8317	8131	0	0	0	0
11	89	6614	6393	0	0	0	0
12	89	5282	4853	0	0	0	0
13	89	3726	3386	0	0	0	0
14	89	2678	2383	0	0	0	0
15	89	1941	1693	0	0	0	0
16	89	1422	1221	0	0	0	0
17	89	1054	889	0	0	0	0
18	89	790	657	0	0	0	0
19	89	1907	1656	0	0	0	0
20	89	1538	1563	10919	11155	0	0
21	89	1485	1181	12794	12857	0	0
22	89	1147	983	13054	13031	0	0
23	89	972	847	12584	12498	0	0
24	89	853	669	11804	11679	0	0
25	89	683	533	10908	10757	0	0
26	89	552	428	9999	9832	0	0
27	89	449	347	9118	8945	0	0
28	89	368	283	8287	8112	0	0
29	89	304	233	7530	7353	0	0
30	89	252	193	6839	6662	37141.5	0
31	89	211	160	6211	6034	0	0
32	89	177	134	5645	5469	0	0
33	89	149	113	5001	4743	0	0
34	89	127	95	4335	4095	0	0
35	89	108	81	3759	3530	0	0
36	89	92	69	3247	3039	0	0
37	89	79	59	2836	2638	0	0
38	89	68	51	2468	2288	0	0
39	89	59	107	2153	1980	0	0
40	89	51	94	1881	1721	0	0
41	89	109	82	1646	1497	0	0
42	89	96	94	1443	1306	0	0
43	89	85	96	1269	1140	0	0
44	89	98	85	1117	998	0	0
45	89	101	75	986	875	7947	0
46	89	90	67	872	769	10503	0
47	89	80	59	773	676	12105	0
48	89	72	53	687	1902	12906	0
49	89	64	47	1945	1785	13074	0
50	89	58	42	1845	1569	12848	0
51	89	52	38	1637	1381	12394	0
52	89	46	34	1455	1546	11809	0
53	89	42	31	1643	1367	11132	0
54	89	38	28	1467	1211	10433	0
55	89	34	25	1312	1077	9746	0
56	89	31	23	1177	1040	9067	0
57	89	28	20	1058	1025	8514	8306
58	89	25	19	1033	918	7973	7809
59	89	23	17	1028	823	7552	7371
60	89	21	15	932	739	7117	6932
61	89	19	14	845	665	6728	6543
62	89	18	13	769	599	6363	6177
63	89	16	12	700	541	5969	5791
64	89	15	11	638	488	5705	5525
65	89	13	10	583	442	5355	5217
66	89	12	9	532	399	4920	4691
67	89	11	8	487	362	4535	4311
68	89	10	7	446	329	4172	3959
69	89	9	7	410	299	3856	3644
70	89	9	6	376	272	3554	3341
71	89	8	6	346	247	3280	3073
72	89	7	5	319	225	3020	2823
73	89	7	5	294	205	2781	2595
74	89	6	4	272	188	2564	2386
75	89	6	4	251	171	2364	2194
76	89	5	4	232	157	2184	2020
77	89	5	3	215	143	2016	1858
78	89	4	3	200	132	1864	1715
79	89	4	3	185	120	1723	1581
80	89	4	3	172	110	1594	1459
81	89	3	2	160	101	1477	1348
82	89	3	2	149	93	1370	1246
83	89	3	2	139	85	1270	1152
84	89	3	2	129	78	1179	1065
85	89	2	2	121	72	1095	988
86	89	2	2	113	66	1020	916
87	89	2	1	105	61	949	848
88	89	2	1	98	56	883	788
89	89	2	1	92	52	822	732
90	89	2	1	86	116	766	680
91	89	1	0	81	108	715	2011
92	89	1	0	76	100	667	1874
93	89	1	0	71	93	1966	1830
94	89	1	0	67	86	1226	1725
95	89	0	0	0	0	1841	1603
96	89	0	0	0	0	1734	1498
97	89	0	0	0	0	0	0
98	89	0	0	0	0	0	0
99	89	0	0	0	0	0	0
100	89	0	0	0	0	0	0
1	90	0	0	0	0	0	0
2	90	0	0	0	0	0	0
3	90	19625.7	0	0	0	0	0
4	90	68400	0	0	0	0	0
5	90	8670	0	0	0	0	0
6	90	6280	0	0	0	0	0
7	90	8810	0	0	0	0	0
8	90	11300	0	0	0	0	0
9	90	10400	0	0	0	0	0
10	90	8293	8109	0	0	0	0
11	90	6602	6381	0	0	0	0
12	90	5270	5024	0	0	0	0
13	90	3818	3471	0	0	0	0
14	90	2747	2445	0	0	0	0
15	90	1993	1739	0	0	0	0
16	90	1460	1253	0	0	0	0
17	90	1082	913	0	0	0	0
18	90	810	674	0	0	0	0
19	90	614	1714	0	0	0	0
20	90	1593	1278	9360	9663	0	0
21	90	1541	1226	11910	12010	0	0
22	90	1190	1017	12537	12541	0	0
23	90	1006	877	12280	12214	0	0
24	90	882	692	11624	11512	0	0
25	90	707	552	10801	10658	0	0
26	90	571	443	9935	9774	0	0
27	90	465	359	9080	8911	0	0
28	90	381	293	8263	8090	0	0
29	90	314	241	7514	7338	0	0
30	90	261	199	6827	6650	14640.94	0
31	90	218	166	6200	6022	0	0
32	90	183	139	5633	5457	0	0
33	90	154	117	5124	4949	0	0
34	90	131	99	4440	4194	0	0
35	90	112	84	3851	3618	0	0
36	90	95	71	3329	3116	0	0
37	90	82	61	2908	2706	0	0
38	90	71	53	2533	2348	0	0
39	90	61	110	2209	2032	0	0
40	90	53	96	1931	1767	0	0
41	90	112	84	1690	1537	0	0
42	90	99	74	1482	1341	0	0
43	90	87	98	1303	1170	0	0
44	90	77	87	1147	1025	0	0
45	90	89	77	1012	898	5645	0
46	90	92	68	895	789	8829	0
47	90	82	61	793	693	10920	0
48	90	73	54	704	612	12092	0
49	90	66	48	626	1844	12516	0
50	90	59	43	1858	1625	12465	0
51	90	53	39	1695	1431	12130	0
52	90	48	35	1508	1264	11629	0
53	90	43	31	1344	1419	11010	0
54	90	39	28	1522	1257	10351	0
55	90	35	26	1362	1118	9691	0
56	90	32	23	1222	1076	9029	0
57	90	29	21	1098	961	8487	8282
58	90	26	19	1068	950	7953	7791
59	90	24	17	963	852	7535	7356
60	90	22	16	965	765	7103	6919
61	90	20	14	875	688	6716	6532
62	90	18	13	796	620	6351	6165
63	90	16	12	724	559	5958	5779
64	90	15	11	660	505	5693	5513
65	90	14	10	603	457	5342	5205
66	90	13	9	551	413	5069	4803
67	90	12	8	504	374	4644	4415
68	90	11	8	462	340	4273	4056
69	90	10	7	424	309	3950	3734
70	90	9	6	389	281	3642	3425
71	90	8	6	358	256	3363	3151
72	90	8	5	330	233	3097	2896
73	90	7	5	304	212	2852	2662
74	90	6	5	281	195	2630	2448
75	90	6	4	260	177	2426	2252
76	90	5	4	240	162	2241	2074
77	90	5	3	223	148	2070	1907
78	90	5	3	206	136	1913	1761
79	90	4	3	192	124	1769	1623
80	90	4	3	178	114	1637	1498
81	90	4	2	166	105	1516	1384
82	90	3	2	154	96	1407	1279
83	90	3	2	144	88	1304	1183
84	90	3	2	134	81	1210	1093
85	90	3	2	125	75	1125	1014
86	90	2	2	117	69	1047	940
87	90	2	1	109	63	973	870
88	90	2	1	102	58	906	808
89	90	2	1	95	54	844	750
90	90	2	1	89	50	785	697
91	90	2	1	84	110	733	649
92	90	1	0	79	102	684	1995
93	90	1	0	74	95	633	1843
94	90	1	0	69	88	1238	1773
95	90	0	0	0	0	1213	1657
96	90	0	0	0	0	1780	1551
97	90	0	0	0	0	0	0
98	90	0	0	0	0	0	0
99	90	0	0	0	0	0	0
100	90	0	0	0	0	0	0
1	91	0	0	0	0	0	0
2	91	0	0	0	0	0	0
3	91	39353	0	0	0	0	0
4	91	116000	0	0	0	0	0
5	91	9000	0	0	0	0	0
6	91	6470	0	0	0	0	0
7	91	9080	0	0	0	0	0
8	91	11500	0	0	0	0	0
9	91	9530	0	0	0	0	0
10	91	8424	8240	0	0	0	0
11	91	6718	6493	0	0	0	0
12	91	5360	5109	0	0	0	0
13	91	3996	3634	0	0	0	0
14	91	2878	2563	0	0	0	0
15	91	2090	1823	0	0	0	0
16	91	1532	1315	0	0	0	0
17	91	1135	957	0	0	0	0
18	91	849	706	0	0	0	0
19	91	643	1844	0	0	0	0
20	91	1691	1359	7719	8107	0	0
21	91	1292	1306	11102	11248	0	0
22	91	1268	1002	12168	12203	0	0
23	91	991	934	12156	12111	0	0
24	91	939	737	11632	11533	0	0
25	91	752	587	10880	10745	0	0
26	91	608	471	10049	9893	0	0
27	91	494	382	9208	9041	0	0
28	91	405	312	8394	8221	0	0
29	91	334	256	7640	7463	0	0
30	91	278	212	6945	6766	18123.38	0
31	91	232	176	6308	6128	0	0
32	91	195	148	5731	5551	0	0
33	91	164	124	5211	5033	0	0
34	91	139	105	4644	4389	0	0
35	91	119	89	4031	3787	0	0
36	91	102	76	3486	3264	0	0
37	91	87	65	3047	2835	0	0
38	91	75	56	2654	2462	0	0
39	91	65	115	2316	2131	0	0
40	91	57	101	2024	1853	0	0
41	91	49	89	1772	1612	0	0
42	91	104	78	1554	1407	0	0
43	91	92	88	1366	1227	0	0
44	91	81	91	1203	1074	0	0
45	91	72	81	1062	941	0	0
46	91	96	72	938	827	7043	0
47	91	86	64	831	727	9744	0
48	91	77	57	738	641	11370	0
49	91	69	51	656	1968	12098	0
50	91	62	46	2014	1724	12251	0
51	91	55	41	1825	1521	12050	0
52	91	50	37	1602	1344	11636	0
53	91	45	33	1429	1511	11076	0
54	91	41	30	1276	1339	10452	0
55	91	37	27	1451	1191	9811	0
56	91	33	24	1302	1060	9158	0
57	91	30	22	1170	1020	8618	8413
58	91	27	20	1053	910	8082	7920
59	91	25	18	1023	906	7662	7481
60	91	23	17	924	814	7225	7039
61	91	21	15	931	732	6833	6646
62	91	19	14	847	660	6462	6273
63	91	17	13	770	595	6062	5880
64	91	16	11	702	537	5792	5608
65	91	15	10	641	486	5434	5294
66	91	13	10	586	439	5155	4997
67	91	12	9	536	398	4888	4619
68	91	11	8	491	362	4470	4244
69	91	10	7	451	329	4134	3909
70	91	9	7	414	299	3813	3586
71	91	9	6	381	272	3521	3300
72	91	8	6	351	248	3244	3033
73	91	7	5	324	226	2988	2789
74	91	7	5	299	207	2756	2566
75	91	6	4	276	188	2543	2361
76	91	6	4	256	173	2349	2174
77	91	5	4	237	158	2170	2000
78	91	5	3	220	145	2006	1846
79	91	5	3	204	132	1855	1702
80	91	4	3	189	122	1717	1571
81	91	4	3	176	112	1590	1451
82	91	4	2	164	102	1475	1342
83	91	3	2	153	94	1368	1240
84	91	3	2	142	86	1269	1146
85	91	3	2	133	80	1179	1063
86	91	3	2	124	73	1098	986
87	91	2	2	116	67	1021	912
88	91	2	1	109	62	950	847
89	91	2	1	102	57	884	786
90	91	2	1	95	53	823	731
91	91	2	1	89	49	768	680
92	91	2	1	84	108	717	632
93	91	1	0	78	100	663	2004
94	91	1	0	74	93	627	1214
95	91	0	0	0	0	1158	1733
96	91	0	0	0	0	1214	1640
97	91	0	0	0	0	0	0
98	91	0	0	0	0	0	0
99	91	0	0	0	0	0	0
100	91	0	0	0	0	0	0
1	92	0	0	0	0	0	0
2	92	0	0	0	0	0	0
3	92	45639.69	0	0	0	0	0
4	92	76400	0	0	0	0	0
5	92	7400	0	0	0	0	0
6	92	6440	0	0	0	0	0
7	92	9030	0	0	0	0	0
8	92	11100	0	0	0	0	0
9	92	9490	0	0	0	0	0
10	92	8214	8037	0	0	0	0
11	92	6564	6345	0	0	0	0
12	92	5238	4991	0	0	0	0
13	92	4017	3654	0	0	0	0
14	92	2895	2579	0	0	0	0
15	92	2104	1836	0	0	0	0
16	92	1543	1324	0	0	0	0
17	92	1143	964	0	0	0	0
18	92	855	710	0	0	0	0
19	92	647	1925	0	0	0	0
20	92	1823	1395	5518	5986	0	0
21	92	1327	1343	9703	9895	0	0
22	92	1304	1031	11223	11292	0	0
23	92	1020	859	11491	11472	0	0
24	92	864	759	11140	11060	0	0
25	92	775	604	10502	10382	0	0
26	92	626	485	9747	9602	0	0
27	92	509	393	8960	8802	0	0
28	92	417	321	8185	8018	0	0
29	92	344	264	7459	7287	0	0
30	92	286	218	6785	6611	24399.25	0
31	92	239	182	6165	5988	0	0
32	92	200	152	5601	5425	0	0
33	92	169	128	5091	4917	0	0
34	92	144	108	4636	4467	0	0
35	92	122	92	4052	3807	0	0
36	92	105	78	3505	3282	0	0
37	92	90	67	3065	2853	0	0
38	92	78	58	2671	2478	0	0
39	92	67	50	2331	2145	0	0
40	92	58	103	2038	1866	0	0
41	92	51	90	1785	1624	0	0
42	92	105	79	1566	1417	0	0
43	92	93	70	1376	1236	0	0
44	92	83	79	1212	1082	0	0
45	92	73	82	1069	948	0	0
46	92	84	73	945	832	0	0
47	92	87	65	837	731	7984	0
48	92	78	58	742	645	10056	0
49	92	70	52	660	569	11101	0
50	92	63	46	588	1854	11479	0
51	92	56	42	1912	1560	11439	0
52	92	51	37	1640	1380	11143	0
53	92	46	34	1466	1222	10674	0
54	92	41	30	1310	1377	10117	0
55	92	37	27	1173	1225	9526	0
56	92	34	25	1339	1091	8913	0
57	92	31	22	1203	974	8399	8203
58	92	28	20	1083	933	7886	7729
59	92	25	19	977	834	7480	7305
60	92	23	17	947	839	7057	6876
61	92	21	15	857	754	6676	6494
62	92	19	14	872	679	6315	6130
63	92	18	13	793	612	5924	5746
64	92	16	12	723	553	5661	5481
65	92	15	11	660	500	5310	5172
66	92	14	10	603	452	5036	4882
67	92	12	9	552	410	4775	4619
68	92	11	8	505	372	4521	4265
69	92	10	8	464	338	4155	3929
70	92	10	7	426	308	3833	3605
71	92	9	6	392	280	3541	3319
72	92	8	6	361	255	3262	3052
73	92	8	5	333	232	3006	2807
74	92	7	5	308	213	2773	2582
75	92	6	5	284	194	2559	2376
76	92	6	4	263	178	2365	2189
77	92	5	4	244	162	2185	2014
78	92	5	4	226	149	2020	1859
79	92	5	3	210	136	1868	1714
80	92	4	3	195	125	1729	1582
81	92	4	3	181	115	1602	1462
82	92	4	3	169	105	1486	1351
83	92	3	2	157	97	1378	1249
84	92	3	2	147	89	1278	1155
85	92	3	2	137	82	1188	1071
86	92	3	2	128	76	1105	993
87	92	2	2	119	70	1028	918
88	92	2	1	112	64	957	853
89	92	2	1	105	59	890	791
90	92	2	1	98	54	829	735
91	92	2	1	92	50	773	684
92	92	2	1	86	109	721	636
93	92	1	1	81	102	667	583
94	92	1	0	76	94	631	552
95	92	0	0	0	0	588	1126
96	92	0	0	0	0	555	1627
97	92	0	0	0	0	0	0
98	92	0	0	0	0	0	0
99	92	0	0	0	0	0	0
100	92	0	0	0	0	0	0
1	93	0	0	0	0	0	0
2	93	0	0	0	0	0	0
3	93	56152.92	0	0	0	0	0
4	93	78700	0	0	0	0	0
5	93	11900	0	0	0	0	0
6	93	5180	0	0	0	0	0
7	93	7560	0	0	0	0	0
8	93	9830	0	0	0	0	0
9	93	9870	0	0	0	0	0
10	93	8254	8080	0	0	0	0
11	93	6614	6395	0	0	0	0
12	93	5280	5031	0	0	0	0
13	93	4231	3775	0	0	0	0
14	93	2994	2667	0	0	0	0
15	93	2176	1900	0	0	0	0
16	93	1597	1371	0	0	0	0
17	93	1183	997	0	0	0	0
18	93	885	735	0	0	0	0
19	93	669	548	0	0	0	0
20	93	1909	1480	6435.557	6515.934	0	0
21	93	1408	1428	8451	8701	0	0
22	93	1387	1097	10533	10643	0	0
23	93	1085	910	11125	11134	0	0
24	93	916	810	10958	10898	0	0
25	93	827	645	10428	10320	0	0
26	93	668	518	9735	9598	0	0
27	93	543	419	8983	8829	0	0
28	93	445	342	8226	8062	0	0
29	93	367	281	7508	7337	0	0
30	93	305	233	6836	6661	33855	0
31	93	255	194	6213	6036	0	0
32	93	214	162	5646	5468	0	0
33	93	181	136	5132	4955	0	0
34	93	153	115	4671	4500	0	0
35	93	131	98	4255	3933	0	0
36	93	112	84	3622	3392	0	0
37	93	96	72	3168	2950	0	0
38	93	83	62	2762	2562	0	0
39	93	72	53	2412	2219	0	0
40	93	62	108	2109	1930	0	0
41	93	54	95	1847	1681	0	0
42	93	48	84	1620	1467	0	0
43	93	98	74	1424	1280	0	0
44	93	87	83	1254	1120	0	0
45	93	77	86	1107	981	0	0
46	93	69	76	978	861	0	0
47	93	78	68	866	756	6271	0
48	93	82	61	768	667	8912	0
49	93	73	54	682	588	10348	0
50	93	66	49	607	520	10993	0
51	93	59	44	542	1808	11132	0
52	93	53	39	1878	1464	10960	0
53	93	48	35	1552	1297	10578	0
54	93	43	32	1391	1150	10079	0
55	93	39	29	1246	1303	9526	0
56	93	36	26	1423	1160	8937	0
57	93	32	24	1280	1036	8436	8243
58	93	29	22	1152	925	7930	7775
59	93	27	20	1039	883	7529	7355
60	93	24	18	940	792	7108	6927
61	93	22	16	908	805	6727	6544
62	93	20	15	824	725	6364	6179
63	93	19	14	847	654	5971	5793
64	93	17	12	772	590	5706	5525
65	93	16	11	705	534	5353	5214
66	93	14	10	644	483	5076	4920
67	93	13	9	589	437	4812	4654
68	93	12	9	539	397	4555	4402
69	93	11	8	495	361	4327	4059
70	93	10	7	455	328	3960	3725
71	93	9	7	419	299	3659	3430
72	93	9	6	386	273	3372	3154
73	93	8	6	356	248	3108	2902
74	93	7	5	328	227	2867	2670
75	93	7	5	304	207	2647	2458
76	93	6	4	281	190	2446	2264
77	93	6	4	260	173	2260	2083
78	93	5	4	241	159	2090	1924
79	93	5	3	224	146	1933	1774
80	93	5	3	208	134	1789	1638
81	93	4	3	194	123	1658	1513
82	93	4	3	180	113	1538	1399
83	93	4	2	168	104	1426	1293
84	93	3	2	157	95	1323	1195
85	93	3	2	146	88	1229	1108
86	93	3	2	136	81	1144	1027
87	93	3	2	128	74	1064	950
88	93	2	2	119	68	990	882
89	93	2	1	112	63	921	819
90	93	2	1	105	58	857	761
91	93	2	1	98	54	800	707
92	93	2	1	92	49	746	657
93	93	2	1	86	107	690	603
94	93	1	1	81	99	653	570
95	93	0	0	0	0	608	531
